<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,1,30/06/20,16:15:00,1.1213900,1.1215900,1.1212900,1.1215400,1758
EURUSD,1,30/06/20,16:16:00,1.1214900,1.1216900,1.1212000,1.1215800,2007
EURUSD,1,30/06/20,16:17:00,1.1216400,1.1217800,1.1214000,1.1215000,2757
EURUSD,1,30/06/20,16:18:00,1.1216500,1.1216600,1.1213900,1.1215700,1923
EURUSD,1,30/06/20,16:19:00,1.1215000,1.1217700,1.1213900,1.1215900,1429
EURUSD,1,30/06/20,16:20:00,1.1217600,1.1217700,1.1213900,1.1215500,2061
EURUSD,1,30/06/20,16:21:00,1.1216000,1.1219900,1.1214000,1.1219200,1422
EURUSD,1,30/06/20,16:22:00,1.1219500,1.1221400,1.1217400,1.1220700,1885
EURUSD,1,30/06/20,16:23:00,1.1220900,1.1222100,1.1217900,1.1220000,1850
EURUSD,1,30/06/20,16:24:00,1.1219700,1.1221300,1.1217900,1.1218400,1767
EURUSD,1,30/06/20,16:25:00,1.1219800,1.1221400,1.1218000,1.1220400,1809
EURUSD,1,30/06/20,16:26:00,1.1219000,1.1220400,1.1216900,1.1219000,1347
EURUSD,1,30/06/20,16:27:00,1.1217400,1.1219400,1.1216000,1.1218300,1781
EURUSD,1,30/06/20,16:28:00,1.1218600,1.1219000,1.1215900,1.1217000,1339
EURUSD,1,30/06/20,16:29:00,1.1218500,1.1224800,1.1217000,1.1224600,2072
EURUSD,1,30/06/20,16:30:00,1.1223000,1.1225100,1.1221000,1.1223700,2167
EURUSD,1,30/06/20,16:31:00,1.1224000,1.1224700,1.1221000,1.1223300,2476
EURUSD,1,30/06/20,16:32:00,1.1222500,1.1223600,1.1220000,1.1221200,2285
EURUSD,1,30/06/20,16:33:00,1.1221900,1.1225700,1.1219400,1.1224800,2190
EURUSD,1,30/06/20,16:34:00,1.1224400,1.1224900,1.1221000,1.1223600,2994
EURUSD,1,30/06/20,16:35:00,1.1223600,1.1224600,1.1219900,1.1221500,2927
EURUSD,1,30/06/20,16:36:00,1.1221800,1.1224400,1.1219900,1.1223000,2697
EURUSD,1,30/06/20,16:37:00,1.1223900,1.1225700,1.1221900,1.1225200,2669
EURUSD,1,30/06/20,16:38:00,1.1225100,1.1228700,1.1223900,1.1228000,2784
EURUSD,1,30/06/20,16:39:00,1.1228200,1.1231200,1.1226000,1.1226400,2687
EURUSD,1,30/06/20,16:40:00,1.1227500,1.1228600,1.1224000,1.1226600,2654
EURUSD,1,30/06/20,16:41:00,1.1226600,1.1228200,1.1223900,1.1225600,1609
EURUSD,1,30/06/20,16:42:00,1.1225800,1.1227100,1.1223000,1.1224000,1794
EURUSD,1,30/06/20,16:43:00,1.1224300,1.1224800,1.1219800,1.1220300,2708
EURUSD,1,30/06/20,16:44:00,1.1221600,1.1222100,1.1216800,1.1219800,2484
EURUSD,1,30/06/20,16:45:00,1.1219000,1.1221200,1.1216800,1.1218600,2247
EURUSD,1,30/06/20,16:46:00,1.1219000,1.1222300,1.1217300,1.1221200,2567
EURUSD,1,30/06/20,16:47:00,1.1221800,1.1223700,1.1219000,1.1221100,2337
EURUSD,1,30/06/20,16:48:00,1.1220900,1.1223100,1.1219000,1.1221700,3444
EURUSD,1,30/06/20,16:49:00,1.1222700,1.1223900,1.1217000,1.1219600,2657
EURUSD,1,30/06/20,16:50:00,1.1219300,1.1221000,1.1211700,1.1213500,3710
EURUSD,1,30/06/20,16:51:00,1.1213500,1.1216700,1.1212000,1.1215700,3099
EURUSD,1,30/06/20,16:52:00,1.1215000,1.1216600,1.1213000,1.1214700,2358
EURUSD,1,30/06/20,16:53:00,1.1214300,1.1216100,1.1212700,1.1214200,3123
EURUSD,1,30/06/20,16:54:00,1.1215000,1.1218000,1.1213000,1.1217100,2454
EURUSD,1,30/06/20,16:55:00,1.1217000,1.1217400,1.1214000,1.1215300,2056
EURUSD,1,30/06/20,16:56:00,1.1216100,1.1217100,1.1214000,1.1217000,1441
EURUSD,1,30/06/20,16:57:00,1.1216800,1.1217700,1.1211000,1.1212500,2081
EURUSD,1,30/06/20,16:58:00,1.1212700,1.1214000,1.1205000,1.1207100,3217
EURUSD,1,30/06/20,16:59:00,1.1207300,1.1209600,1.1205000,1.1207100,3004
EURUSD,1,30/06/20,17:00:00,1.1206700,1.1209800,1.1205000,1.1208200,2432
EURUSD,1,30/06/20,17:01:00,1.1208100,1.1208800,1.1203000,1.1205000,4402
EURUSD,1,30/06/20,17:02:00,1.1205600,1.1207500,1.1201600,1.1206700,3146
EURUSD,1,30/06/20,17:03:00,1.1206800,1.1211400,1.1205000,1.1211100,3436
EURUSD,1,30/06/20,17:04:00,1.1211000,1.1211800,1.1207000,1.1209200,3017
EURUSD,1,30/06/20,17:05:00,1.1208900,1.1214400,1.1207000,1.1212100,3109
EURUSD,1,30/06/20,17:06:00,1.1212600,1.1218000,1.1211000,1.1216300,3199
EURUSD,1,30/06/20,17:07:00,1.1216200,1.1216800,1.1214000,1.1214600,1826
EURUSD,1,30/06/20,17:08:00,1.1215000,1.1224700,1.1214000,1.1221600,3239
EURUSD,1,30/06/20,17:09:00,1.1221400,1.1227100,1.1219000,1.1225200,2833
EURUSD,1,30/06/20,17:10:00,1.1224800,1.1226600,1.1223000,1.1224500,2770
EURUSD,1,30/06/20,17:11:00,1.1225000,1.1226000,1.1222000,1.1223000,2742
EURUSD,1,30/06/20,17:12:00,1.1224000,1.1225600,1.1221000,1.1223800,2912
EURUSD,1,30/06/20,17:13:00,1.1223800,1.1225700,1.1221700,1.1223100,2953
EURUSD,1,30/06/20,17:14:00,1.1224300,1.1225400,1.1222000,1.1223100,2666
EURUSD,1,30/06/20,17:15:00,1.1224500,1.1225100,1.1222000,1.1223700,2563
EURUSD,1,30/06/20,17:16:00,1.1223800,1.1225400,1.1220700,1.1222900,2342
EURUSD,1,30/06/20,17:17:00,1.1222500,1.1223500,1.1220000,1.1222200,2182
EURUSD,1,30/06/20,17:18:00,1.1222000,1.1223100,1.1219000,1.1220500,2331
EURUSD,1,30/06/20,17:19:00,1.1220700,1.1220900,1.1212000,1.1214700,3419
EURUSD,1,30/06/20,17:20:00,1.1215000,1.1217400,1.1212000,1.1212300,3665
EURUSD,1,30/06/20,17:21:00,1.1212300,1.1215100,1.1211000,1.1212000,3299
EURUSD,1,30/06/20,17:22:00,1.1213100,1.1214900,1.1210000,1.1211500,2666
EURUSD,1,30/06/20,17:23:00,1.1211100,1.1211800,1.1205500,1.1208500,4150
EURUSD,1,30/06/20,17:24:00,1.1209200,1.1213200,1.1206000,1.1213000,3794
EURUSD,1,30/06/20,17:25:00,1.1213000,1.1216200,1.1209000,1.1215300,3209
EURUSD,1,30/06/20,17:26:00,1.1215400,1.1220800,1.1213500,1.1218900,3674
EURUSD,1,30/06/20,17:27:00,1.1218000,1.1219600,1.1214000,1.1215800,3486
EURUSD,1,30/06/20,17:28:00,1.1215500,1.1217200,1.1212600,1.1214400,3498
EURUSD,1,30/06/20,17:29:00,1.1214600,1.1215800,1.1212000,1.1213400,3027
EURUSD,1,30/06/20,17:30:00,1.1214300,1.1217900,1.1212000,1.1217000,2508
EURUSD,1,30/06/20,17:31:00,1.1216800,1.1223100,1.1215000,1.1221100,4699
EURUSD,1,30/06/20,17:32:00,1.1221900,1.1224400,1.1219000,1.1223500,3817
EURUSD,1,30/06/20,17:33:00,1.1223100,1.1224000,1.1217000,1.1219700,3844
EURUSD,1,30/06/20,17:34:00,1.1219400,1.1221300,1.1218000,1.1220300,4241
EURUSD,1,30/06/20,17:35:00,1.1219600,1.1220800,1.1215000,1.1216700,3391
EURUSD,1,30/06/20,17:36:00,1.1216300,1.1217700,1.1212000,1.1214000,3938
EURUSD,1,30/06/20,17:37:00,1.1213100,1.1215600,1.1210000,1.1212200,4058
EURUSD,1,30/06/20,17:38:00,1.1212600,1.1216200,1.1210000,1.1214500,3848
EURUSD,1,30/06/20,17:39:00,1.1214700,1.1222000,1.1213100,1.1221100,4389
EURUSD,1,30/06/20,17:40:00,1.1221200,1.1222700,1.1215600,1.1217500,4328
EURUSD,1,30/06/20,17:41:00,1.1217500,1.1217700,1.1213000,1.1215300,3706
EURUSD,1,30/06/20,17:42:00,1.1215100,1.1217000,1.1211000,1.1214000,4303
EURUSD,1,30/06/20,17:43:00,1.1213400,1.1216000,1.1212000,1.1214000,3823
EURUSD,1,30/06/20,17:44:00,1.1215400,1.1224300,1.1213000,1.1223100,4837
EURUSD,1,30/06/20,17:45:00,1.1223100,1.1226200,1.1218000,1.1221000,4254
EURUSD,1,30/06/20,17:46:00,1.1220800,1.1227500,1.1219000,1.1226400,5886
EURUSD,1,30/06/20,17:47:00,1.1225600,1.1229700,1.1223000,1.1226900,5219
EURUSD,1,30/06/20,17:48:00,1.1227200,1.1231100,1.1224600,1.1226600,5468
EURUSD,1,30/06/20,17:49:00,1.1225600,1.1229000,1.1219000,1.1220700,5177
EURUSD,1,30/06/20,17:50:00,1.1220500,1.1221600,1.1214600,1.1217000,4745
EURUSD,1,30/06/20,17:51:00,1.1217000,1.1227100,1.1215000,1.1225600,6098
EURUSD,1,30/06/20,17:52:00,1.1224500,1.1227600,1.1220000,1.1226000,6175
EURUSD,1,30/06/20,17:53:00,1.1226000,1.1227400,1.1221000,1.1223000,5901
EURUSD,1,30/06/20,17:54:00,1.1222800,1.1229300,1.1222000,1.1228200,4834
EURUSD,1,30/06/20,17:55:00,1.1228300,1.1231800,1.1224000,1.1227500,4704
EURUSD,1,30/06/20,17:56:00,1.1226200,1.1229200,1.1222000,1.1228700,6040
EURUSD,1,30/06/20,17:57:00,1.1228300,1.1229400,1.1221000,1.1223800,6296
EURUSD,1,30/06/20,17:58:00,1.1223900,1.1226300,1.1220500,1.1223200,5601
EURUSD,1,30/06/20,17:59:00,1.1223600,1.1228100,1.1220500,1.1227600,6600
EURUSD,1,30/06/20,18:00:00,1.1227000,1.1236600,1.1225000,1.1232200,7256
EURUSD,1,30/06/20,18:01:00,1.1231600,1.1234900,1.1228000,1.1232000,7178
EURUSD,1,30/06/20,18:02:00,1.1231400,1.1233500,1.1228000,1.1231600,5662
EURUSD,1,30/06/20,18:03:00,1.1231900,1.1234200,1.1228000,1.1233000,5255
EURUSD,1,30/06/20,18:04:00,1.1233000,1.1234200,1.1230700,1.1232700,3467
EURUSD,1,30/06/20,18:05:00,1.1233800,1.1238000,1.1231000,1.1236600,3147
EURUSD,1,30/06/20,18:06:00,1.1236700,1.1243900,1.1235700,1.1243300,4606
EURUSD,1,30/06/20,18:07:00,1.1243400,1.1243900,1.1236000,1.1238400,3007
EURUSD,1,30/06/20,18:08:00,1.1237500,1.1238700,1.1235000,1.1236600,3270
EURUSD,1,30/06/20,18:09:00,1.1237500,1.1239500,1.1235000,1.1238600,3117
EURUSD,1,30/06/20,18:10:00,1.1238500,1.1242700,1.1236000,1.1241200,3852
EURUSD,1,30/06/20,18:11:00,1.1241500,1.1243100,1.1239600,1.1242000,3425
EURUSD,1,30/06/20,18:12:00,1.1241500,1.1242300,1.1238000,1.1240400,3090
EURUSD,1,30/06/20,18:13:00,1.1240800,1.1242500,1.1238000,1.1240700,2720
EURUSD,1,30/06/20,18:14:00,1.1240200,1.1242800,1.1238600,1.1240800,2488
EURUSD,1,30/06/20,18:15:00,1.1241000,1.1253400,1.1240000,1.1252100,4839
EURUSD,1,30/06/20,18:16:00,1.1252100,1.1257600,1.1250000,1.1254700,5190
EURUSD,1,30/06/20,18:17:00,1.1255000,1.1259800,1.1251500,1.1257500,4209
EURUSD,1,30/06/20,18:18:00,1.1256000,1.1258400,1.1253500,1.1257600,3450
EURUSD,1,30/06/20,18:19:00,1.1256500,1.1261200,1.1255500,1.1259300,4135
EURUSD,1,30/06/20,18:20:00,1.1258000,1.1260800,1.1255500,1.1258100,5094
EURUSD,1,30/06/20,18:21:00,1.1258200,1.1260900,1.1256000,1.1257000,4180
EURUSD,1,30/06/20,18:22:00,1.1258100,1.1262000,1.1256000,1.1260900,3815
EURUSD,1,30/06/20,18:23:00,1.1260700,1.1261800,1.1258000,1.1260500,3341
EURUSD,1,30/06/20,18:24:00,1.1259700,1.1261000,1.1256000,1.1257000,3065
EURUSD,1,30/06/20,18:25:00,1.1257900,1.1258500,1.1250900,1.1253100,3967
EURUSD,1,30/06/20,18:26:00,1.1253300,1.1255800,1.1249800,1.1252200,4295
EURUSD,1,30/06/20,18:27:00,1.1252700,1.1253200,1.1248000,1.1249000,3023
EURUSD,1,30/06/20,18:28:00,1.1249200,1.1250200,1.1246700,1.1248200,2909
EURUSD,1,30/06/20,18:29:00,1.1248400,1.1248500,1.1242700,1.1246400,3343
EURUSD,1,30/06/20,18:30:00,1.1245800,1.1249600,1.1244000,1.1247200,2635
EURUSD,1,30/06/20,18:31:00,1.1246400,1.1249600,1.1245000,1.1246200,2777
EURUSD,1,30/06/20,18:32:00,1.1247800,1.1250000,1.1246000,1.1249400,2395
EURUSD,1,30/06/20,18:33:00,1.1249400,1.1250200,1.1243900,1.1244900,2398
EURUSD,1,30/06/20,18:34:00,1.1245800,1.1246400,1.1241900,1.1243900,2244
EURUSD,1,30/06/20,18:35:00,1.1243900,1.1244900,1.1241900,1.1243400,2569
EURUSD,1,30/06/20,18:36:00,1.1244200,1.1245200,1.1242000,1.1243000,2164
EURUSD,1,30/06/20,18:37:00,1.1244500,1.1245300,1.1241900,1.1245000,1912
EURUSD,1,30/06/20,18:38:00,1.1244800,1.1246900,1.1243000,1.1245700,2281
EURUSD,1,30/06/20,18:39:00,1.1245800,1.1250200,1.1243900,1.1248000,2322
EURUSD,1,30/06/20,18:40:00,1.1249200,1.1250400,1.1246900,1.1248000,2696
EURUSD,1,30/06/20,18:41:00,1.1248900,1.1249900,1.1242900,1.1246100,2929
EURUSD,1,30/06/20,18:42:00,1.1246100,1.1248300,1.1243900,1.1245400,2375
EURUSD,1,30/06/20,18:43:00,1.1246600,1.1246800,1.1242000,1.1244400,2348
EURUSD,1,30/06/20,18:44:00,1.1244300,1.1245000,1.1242000,1.1243000,1691
EURUSD,1,30/06/20,18:45:00,1.1244100,1.1244800,1.1240400,1.1242400,1509
EURUSD,1,30/06/20,18:46:00,1.1242000,1.1243100,1.1239900,1.1241900,1730
EURUSD,1,30/06/20,18:47:00,1.1241900,1.1242300,1.1239000,1.1241700,1771
EURUSD,1,30/06/20,18:48:00,1.1241800,1.1243200,1.1240000,1.1242600,1779
EURUSD,1,30/06/20,18:49:00,1.1242800,1.1243600,1.1241000,1.1243200,888
EURUSD,1,30/06/20,18:50:00,1.1242300,1.1243700,1.1240400,1.1243400,1396
EURUSD,1,30/06/20,18:51:00,1.1243200,1.1244200,1.1241000,1.1243100,1435
EURUSD,1,30/06/20,18:52:00,1.1243300,1.1243500,1.1240000,1.1242500,1369
EURUSD,1,30/06/20,18:53:00,1.1242700,1.1243100,1.1240000,1.1242400,1508
EURUSD,1,30/06/20,18:54:00,1.1242700,1.1244300,1.1239000,1.1242900,2875
EURUSD,1,30/06/20,18:55:00,1.1243100,1.1243800,1.1239300,1.1242500,1732
EURUSD,1,30/06/20,18:56:00,1.1242800,1.1243100,1.1238800,1.1240800,2142
EURUSD,1,30/06/20,18:57:00,1.1240400,1.1241200,1.1234000,1.1235100,4103
EURUSD,1,30/06/20,18:58:00,1.1235100,1.1235800,1.1231000,1.1233500,3388
EURUSD,1,30/06/20,18:59:00,1.1233500,1.1237800,1.1232000,1.1237100,3524
EURUSD,1,30/06/20,19:00:00,1.1236700,1.1240000,1.1234800,1.1237600,3532
EURUSD,1,30/06/20,19:01:00,1.1237800,1.1238500,1.1234000,1.1237000,3743
EURUSD,1,30/06/20,19:02:00,1.1237600,1.1239300,1.1234800,1.1239100,3226
EURUSD,1,30/06/20,19:03:00,1.1239000,1.1241500,1.1237000,1.1240100,2381
EURUSD,1,30/06/20,19:04:00,1.1239900,1.1241200,1.1238000,1.1241000,1370
EURUSD,1,30/06/20,19:05:00,1.1239800,1.1244000,1.1239000,1.1242200,2042
EURUSD,1,30/06/20,19:06:00,1.1242100,1.1243600,1.1240000,1.1243100,2104
EURUSD,1,30/06/20,19:07:00,1.1243300,1.1246300,1.1241000,1.1245000,2095
EURUSD,1,30/06/20,19:08:00,1.1246000,1.1247300,1.1244000,1.1247200,2023
EURUSD,1,30/06/20,19:09:00,1.1247200,1.1248600,1.1244800,1.1247600,1812
EURUSD,1,30/06/20,19:10:00,1.1247000,1.1248300,1.1243800,1.1245600,1918
EURUSD,1,30/06/20,19:11:00,1.1245600,1.1247700,1.1243000,1.1245000,1920
EURUSD,1,30/06/20,19:12:00,1.1245800,1.1247300,1.1243000,1.1244900,1476
EURUSD,1,30/06/20,19:13:00,1.1243800,1.1247700,1.1243000,1.1246000,2180
EURUSD,1,30/06/20,19:14:00,1.1246800,1.1247300,1.1243800,1.1246200,2308
EURUSD,1,30/06/20,19:15:00,1.1245300,1.1247900,1.1244000,1.1246000,2281
EURUSD,1,30/06/20,19:16:00,1.1246100,1.1246700,1.1243000,1.1244800,2192
EURUSD,1,30/06/20,19:17:00,1.1245500,1.1247600,1.1244000,1.1246800,1721
EURUSD,1,30/06/20,19:18:00,1.1247300,1.1248800,1.1244800,1.1245900,2433
EURUSD,1,30/06/20,19:19:00,1.1246300,1.1247100,1.1244000,1.1246700,1580
EURUSD,1,30/06/20,19:20:00,1.1245700,1.1246600,1.1242000,1.1243800,1479
EURUSD,1,30/06/20,19:21:00,1.1243800,1.1244600,1.1241000,1.1243000,1880
EURUSD,1,30/06/20,19:22:00,1.1242700,1.1244100,1.1239000,1.1240800,2346
EURUSD,1,30/06/20,19:23:00,1.1240800,1.1243800,1.1239000,1.1243500,2170
EURUSD,1,30/06/20,19:24:00,1.1243000,1.1245700,1.1241000,1.1245000,1811
EURUSD,1,30/06/20,19:25:00,1.1245300,1.1246500,1.1242800,1.1246300,1802
EURUSD,1,30/06/20,19:26:00,1.1245900,1.1247300,1.1243800,1.1244600,1699
EURUSD,1,30/06/20,19:27:00,1.1244500,1.1247700,1.1243800,1.1246800,1393
EURUSD,1,30/06/20,19:28:00,1.1247300,1.1248400,1.1245000,1.1245300,1230
EURUSD,1,30/06/20,19:29:00,1.1245300,1.1246800,1.1241000,1.1243400,1943
EURUSD,1,30/06/20,19:30:00,1.1243300,1.1244300,1.1240800,1.1242100,2027
EURUSD,1,30/06/20,19:31:00,1.1240800,1.1244400,1.1240800,1.1242700,2016
EURUSD,1,30/06/20,19:32:00,1.1242300,1.1244200,1.1241000,1.1243300,1641
EURUSD,1,30/06/20,19:33:00,1.1243500,1.1243700,1.1238300,1.1241300,3594
EURUSD,1,30/06/20,19:34:00,1.1242300,1.1242800,1.1237000,1.1239700,2623
EURUSD,1,30/06/20,19:35:00,1.1239000,1.1241300,1.1237000,1.1238600,2174
EURUSD,1,30/06/20,19:36:00,1.1239300,1.1244300,1.1237000,1.1243200,2492
EURUSD,1,30/06/20,19:37:00,1.1242000,1.1248200,1.1240000,1.1247800,2372
EURUSD,1,30/06/20,19:38:00,1.1247700,1.1248600,1.1242800,1.1244200,2723
EURUSD,1,30/06/20,19:39:00,1.1244800,1.1246400,1.1242000,1.1245000,2410
EURUSD,1,30/06/20,19:40:00,1.1244000,1.1245900,1.1242000,1.1244100,2026
EURUSD,1,30/06/20,19:41:00,1.1243800,1.1246900,1.1242800,1.1246000,2166
EURUSD,1,30/06/20,19:42:00,1.1246000,1.1247200,1.1242800,1.1245600,3184
EURUSD,1,30/06/20,19:43:00,1.1245800,1.1246800,1.1243000,1.1246600,2379
EURUSD,1,30/06/20,19:44:00,1.1246000,1.1247400,1.1243800,1.1246200,2255
EURUSD,1,30/06/20,19:45:00,1.1245000,1.1249100,1.1243800,1.1248900,1584
EURUSD,1,30/06/20,19:46:00,1.1249000,1.1249400,1.1245000,1.1247500,2108
EURUSD,1,30/06/20,19:47:00,1.1247000,1.1249200,1.1245800,1.1246000,2114
EURUSD,1,30/06/20,19:48:00,1.1247400,1.1248800,1.1245000,1.1246600,2125
EURUSD,1,30/06/20,19:49:00,1.1247100,1.1249400,1.1244800,1.1248200,2492
EURUSD,1,30/06/20,19:50:00,1.1248000,1.1249800,1.1246000,1.1248000,2299
EURUSD,1,30/06/20,19:51:00,1.1248700,1.1248900,1.1245000,1.1247300,2592
EURUSD,1,30/06/20,19:52:00,1.1247900,1.1248800,1.1245000,1.1246700,1648
EURUSD,1,30/06/20,19:53:00,1.1246700,1.1248700,1.1245000,1.1246800,1538
EURUSD,1,30/06/20,19:54:00,1.1246000,1.1247700,1.1244000,1.1246100,1411
EURUSD,1,30/06/20,19:55:00,1.1245800,1.1247000,1.1244000,1.1245200,2206
EURUSD,1,30/06/20,19:56:00,1.1245400,1.1247000,1.1243000,1.1246100,2707
EURUSD,1,30/06/20,19:57:00,1.1246200,1.1246400,1.1242000,1.1244000,2267
EURUSD,1,30/06/20,19:58:00,1.1242800,1.1244600,1.1240000,1.1242100,2857
EURUSD,1,30/06/20,19:59:00,1.1240800,1.1244100,1.1240000,1.1243100,1844
EURUSD,1,30/06/20,20:00:00,1.1242600,1.1244800,1.1241000,1.1242600,1934
EURUSD,1,30/06/20,20:01:00,1.1242700,1.1244300,1.1240800,1.1242800,1930
EURUSD,1,30/06/20,20:02:00,1.1242800,1.1244300,1.1241000,1.1243200,2435
EURUSD,1,30/06/20,20:03:00,1.1243400,1.1245900,1.1242000,1.1245700,1418
EURUSD,1,30/06/20,20:04:00,1.1245200,1.1246000,1.1242800,1.1244800,1696
EURUSD,1,30/06/20,20:05:00,1.1244700,1.1245600,1.1241800,1.1243900,1774
EURUSD,1,30/06/20,20:06:00,1.1243400,1.1244100,1.1241000,1.1243400,1342
EURUSD,1,30/06/20,20:07:00,1.1243000,1.1244100,1.1241000,1.1243500,891
EURUSD,1,30/06/20,20:08:00,1.1243400,1.1245200,1.1241000,1.1244900,1410
EURUSD,1,30/06/20,20:09:00,1.1244400,1.1246600,1.1242800,1.1245000,1341
EURUSD,1,30/06/20,20:10:00,1.1246200,1.1247900,1.1244000,1.1246500,2072
EURUSD,1,30/06/20,20:11:00,1.1245300,1.1248100,1.1244800,1.1247500,1867
EURUSD,1,30/06/20,20:12:00,1.1247200,1.1248300,1.1244000,1.1247500,1996
EURUSD,1,30/06/20,20:13:00,1.1247400,1.1249000,1.1245800,1.1247400,1628
EURUSD,1,30/06/20,20:14:00,1.1247700,1.1247900,1.1245000,1.1246200,1049
EURUSD,1,30/06/20,20:15:00,1.1247200,1.1247700,1.1245000,1.1247300,1093
EURUSD,1,30/06/20,20:16:00,1.1247000,1.1249000,1.1245000,1.1248500,1431
EURUSD,1,30/06/20,20:17:00,1.1248100,1.1248900,1.1246000,1.1247000,1709
EURUSD,1,30/06/20,20:18:00,1.1248300,1.1250000,1.1247000,1.1249600,1350
EURUSD,1,30/06/20,20:19:00,1.1249600,1.1250000,1.1247000,1.1248400,824
EURUSD,1,30/06/20,20:20:00,1.1248300,1.1249300,1.1247000,1.1248300,1113
EURUSD,1,30/06/20,20:21:00,1.1249000,1.1251400,1.1246000,1.1250000,1562
EURUSD,1,30/06/20,20:22:00,1.1250800,1.1251200,1.1246000,1.1247300,1718
EURUSD,1,30/06/20,20:23:00,1.1247200,1.1248200,1.1246000,1.1247300,1434
EURUSD,1,30/06/20,20:24:00,1.1247800,1.1248100,1.1246000,1.1247000,847
EURUSD,1,30/06/20,20:25:00,1.1247500,1.1249100,1.1244000,1.1246000,1426
EURUSD,1,30/06/20,20:26:00,1.1246200,1.1247900,1.1244000,1.1246300,1519
EURUSD,1,30/06/20,20:27:00,1.1247500,1.1250800,1.1246000,1.1250400,1754
EURUSD,1,30/06/20,20:28:00,1.1249400,1.1252000,1.1249000,1.1250000,1495
EURUSD,1,30/06/20,20:29:00,1.1250900,1.1251200,1.1248000,1.1250800,1752
EURUSD,1,30/06/20,20:30:00,1.1250000,1.1251200,1.1248800,1.1250200,1431
EURUSD,1,30/06/20,20:31:00,1.1250500,1.1250700,1.1245800,1.1248300,2531
EURUSD,1,30/06/20,20:32:00,1.1248100,1.1249200,1.1246000,1.1247000,1241
EURUSD,1,30/06/20,20:33:00,1.1248800,1.1249200,1.1245000,1.1245700,1322
EURUSD,1,30/06/20,20:34:00,1.1245000,1.1247800,1.1244000,1.1247000,1612
EURUSD,1,30/06/20,20:35:00,1.1245800,1.1247600,1.1243800,1.1244600,1448
EURUSD,1,30/06/20,20:36:00,1.1243800,1.1245700,1.1242000,1.1243600,1291
EURUSD,1,30/06/20,20:37:00,1.1243800,1.1244000,1.1241000,1.1242200,856
EURUSD,1,30/06/20,20:38:00,1.1242500,1.1243200,1.1240000,1.1241600,1217
EURUSD,1,30/06/20,20:39:00,1.1241500,1.1242200,1.1239000,1.1241100,1575
EURUSD,1,30/06/20,20:40:00,1.1241100,1.1245200,1.1240700,1.1242000,1888
EURUSD,1,30/06/20,20:41:00,1.1243600,1.1243700,1.1240000,1.1241000,1167
EURUSD,1,30/06/20,20:42:00,1.1241600,1.1242300,1.1239000,1.1240900,1161
EURUSD,1,30/06/20,20:43:00,1.1240600,1.1240800,1.1237000,1.1239200,1291
EURUSD,1,30/06/20,20:44:00,1.1239400,1.1241800,1.1238000,1.1241500,1389
EURUSD,1,30/06/20,20:45:00,1.1241000,1.1242600,1.1239000,1.1241500,1803
EURUSD,1,30/06/20,20:46:00,1.1241200,1.1243200,1.1239700,1.1242200,1640
EURUSD,1,30/06/20,20:47:00,1.1241700,1.1242600,1.1239700,1.1241200,1458
EURUSD,1,30/06/20,20:48:00,1.1241300,1.1241600,1.1237000,1.1239200,1609
EURUSD,1,30/06/20,20:49:00,1.1239400,1.1239700,1.1236000,1.1238400,1986
EURUSD,1,30/06/20,20:50:00,1.1237000,1.1241500,1.1237000,1.1240000,1608
EURUSD,1,30/06/20,20:51:00,1.1239600,1.1241200,1.1238000,1.1239000,1339
EURUSD,1,30/06/20,20:52:00,1.1239200,1.1240800,1.1238000,1.1239800,970
EURUSD,1,30/06/20,20:53:00,1.1239700,1.1240600,1.1238000,1.1239200,1052
EURUSD,1,30/06/20,20:54:00,1.1239400,1.1241000,1.1238000,1.1240000,1182
EURUSD,1,30/06/20,20:55:00,1.1240400,1.1240600,1.1237000,1.1239600,1562
EURUSD,1,30/06/20,20:56:00,1.1239400,1.1240700,1.1238000,1.1239300,1357
EURUSD,1,30/06/20,20:57:00,1.1239700,1.1241200,1.1237000,1.1240400,1490
EURUSD,1,30/06/20,20:58:00,1.1239500,1.1240700,1.1238000,1.1239600,1539
EURUSD,1,30/06/20,20:59:00,1.1239400,1.1239700,1.1235000,1.1236700,1745
EURUSD,1,30/06/20,21:00:00,1.1236200,1.1238200,1.1235000,1.1237600,2314
EURUSD,1,30/06/20,21:01:00,1.1237600,1.1238000,1.1234000,1.1236300,2416
EURUSD,1,30/06/20,21:02:00,1.1236300,1.1237100,1.1232800,1.1234400,2727
EURUSD,1,30/06/20,21:03:00,1.1232800,1.1234800,1.1230800,1.1234700,2089
EURUSD,1,30/06/20,21:04:00,1.1234400,1.1236800,1.1233000,1.1236100,1391
EURUSD,1,30/06/20,21:05:00,1.1236500,1.1238300,1.1235000,1.1237000,1478
EURUSD,1,30/06/20,21:06:00,1.1237400,1.1237700,1.1235000,1.1236800,990
EURUSD,1,30/06/20,21:07:00,1.1236800,1.1237800,1.1234000,1.1236000,1112
EURUSD,1,30/06/20,21:08:00,1.1237000,1.1237900,1.1234000,1.1236000,1370
EURUSD,1,30/06/20,21:09:00,1.1236300,1.1237300,1.1235000,1.1236300,1052
EURUSD,1,30/06/20,21:10:00,1.1236100,1.1237900,1.1235000,1.1237600,979
